sessiondatetime,sessionId,userCountry,sourcetype,action_shopHomePageVisit,action_productPageVisit,action_addToCartVisit,action_purchaseVisit
20191020T100713,9.18796E+27,Germany,direct,0,1,0,0
20191020T153403,1.12552E+28,Germany,orgsearch,0,1,0,0
20191020T153426,1.23033E+28,Germany,direct,0,1,0,0
20191020T143453,7.04289E+28,Germany,paysearch,0,1,0,0
20191020T115200,7.19946E+28,Germany,direct,0,1,0,0
20191020T074822,7.09461E+28,Switzerland,direct,0,1,0,0
20191020T114811,7.28285E+28,Switzerland,affiliate,0,1,0,0
20191020T085741,7.79643E+28,Germany,orgsearch,0,1,0,0
20191020T084953,8.08436E+28,Germany,orgsearch,0,1,0,0
20191020T090653,8.60537E+28,Germany,orgsearch,0,1,0,0
20191020T145259,4.99563E+28,Czechia,direct,0,1,0,0
20191020T181549,5.07534E+28,Germany,orgsearch,0,1,0,0
20191020T163958,5.23497E+28,Germany,paysearch,0,1,0,0
20191020T192547,5.64939E+28,Germany,affiliate,0,1,0,0
20191020T142110,5.689E+28,Austria,direct,0,1,1,0
20191020T131735,5.87728E+28,Germany,orgsearch,0,1,0,0
20191020T071031,6.3725E+28,Germany,orgsearch,0,1,0,0
20191020T202802,6.49099E+28,Germany,direct,0,1,0,0
20191020T182818,2.50136E+28,Germany,orgsearch,0,1,0,0
20191020T071320,4.79603E+28,Germany,orgsearch,0,1,0,0
20191020T210335,2.92214E+28,Germany,paysearch,0,1,0,0
20191020T083025,2.99953E+28,Germany,paysearch,0,1,0,0
20191020T075236,3.22978E+28,Germany,paysearch,0,1,0,0
20191020T124605,3.47384E+28,Germany,paysearch,0,1,0,0
20191020T075557,3.46077E+28,Germany,paysearch,0,1,0,0
20191019T232054,2.17502E+28,Germany,paysearch,0,1,0,0
20191020T195810,9.02529E+27,Germany,paysearch,0,1,0,0
20191020T181504,1.06248E+28,Germany,orgsearch,0,1,0,0
20191020T194043,7.21961E+28,Germany,paysearch,0,1,0,0
20191020T070347,7.68538E+28,Germany,paysearch,0,1,0,0
20191020T203913,8.15258E+28,Germany,paysearch,0,1,0,0
20191020T135829,8.46277E+28,Germany,paysearch,0,1,0,0
20191020T203611,6.88359E+28,Germany,paysearch,0,1,0,0
20191020T165358,5.15759E+28,Germany,paysearch,0,1,0,0
20191020T152307,5.49145E+28,Germany,orgsearch,0,1,0,0
20191020T103334,5.50322E+28,Germany,paysearch,0,1,0,0
20191020T154029,5.86745E+28,Germany,orgsearch,0,1,0,0
20191020T174208,5.9022E+28,Austria,direct,0,1,0,0
20191020T145600,6.65203E+28,Germany,paysearch,0,1,0,0
20191020T104948,6.75292E+28,Germany,paysearch,0,1,0,0
20191020T113958,9.07368E+28,Germany,paysearch,0,1,0,0
20191020T103136,1.95862E+28,Germany,orgsearch,0,1,0,0
20191020T151218,7.35925E+28,Germany,paysearch,0,1,0,0
20191020T175318,4.16357E+28,Germany,paysearch,0,1,0,0
20191020T091818,4.23763E+28,Germany,orgsearch,0,1,0,0
20191020T151204,7.00844E+28,Germany,orgsearch,0,1,0,0
20191020T184903,2.00482E+28,Germany,orgsearch,0,1,0,0
20191020T165209,6.74974E+28,Germany,orgsearch,0,1,0,0
20191020T171711,2.81849E+28,Germany,paysearch,0,1,0,0
20191020T135940,8.60523E+28,Germany,direct,0,1,1,0
20191020T102121,8.97976E+28,United States,orgsearch,0,1,0,0
20191020T195058,9.08385E+28,Germany,paysearch,0,1,0,0
20191020T100852,2.35761E+28,Germany,orgsearch,0,1,0,0
20191020T081357,6.79484E+28,Germany,paysearch,0,1,0,0
20191020T171002,3.67632E+28,Germany,orgsearch,0,1,0,0
20191020T092244,5.09598E+28,Germany,direct,0,1,0,0
20191020T174937,2.64941E+28,Germany,orgsearch,0,1,0,0
20191020T090917,4.2866E+28,Germany,orgsearch,0,1,0,0
20191020T135019,1.06197E+28,Germany,orgsearch,0,1,0,0
20191020T104057,8.49727E+28,Germany,paysearch,0,1,0,0
20191020T200142,6.36504E+28,Germany,paysearch,0,1,0,0
20191020T115211,8.9328E+28,Germany,orgsearch,0,1,0,0
20191020T171738,8.66474E+28,Germany,paysearch,0,1,0,0
20191020T101257,2.26964E+28,Germany,paysearch,0,1,0,0
20191020T062215,3.6756E+28,Germany,paysearch,0,1,0,0
20191020T152001,9.12076E+28,Germany,orgsearch,0,1,0,0
20191020T183811,4.19532E+28,Germany,paysearch,0,1,0,0
20191020T160010,7.02596E+28,Germany,orgsearch,0,1,0,0
20191020T131601,4.73675E+28,Germany,orgsearch,0,1,0,0
20191020T195717,5.05669E+28,Germany,paysearch,0,1,0,0
20191020T140206,6.21796E+28,Germany,orgsearch,0,1,0,0
20191020T170322,3.06376E+28,Germany,orgsearch,0,1,0,0
20191020T120521,8.98523E+28,Germany,paysearch,0,1,0,0
20191020T092717,3.44276E+28,Germany,orgsearch,0,1,0,0
20191020T203550,9.20063E+28,Germany,affiliate,0,1,0,0
20191020T192728,5.42407E+27,Germany,affiliate,0,1,0,0
20191020T215619,7.51099E+28,Germany,affiliate,0,1,0,0
20191020T145208,3.00538E+28,Germany,paysearch,0,1,0,0
20191020T155601,3.07487E+28,Germany,paysearch,0,1,1,0
20191020T203409,1.17835E+28,Germany,affiliate,0,1,0,1
20191019T232145,5.57202E+28,Germany,paysearch,0,1,0,0
20191020T073120,6.0542E+28,Germany,paysearch,0,1,0,0
20191020T120956,6.55458E+28,Germany,paysearch,0,1,0,0
20191020T092150,5.99661E+28,Germany,paysearch,0,1,0,0
20191020T152248,8.88594E+28,Germany,paysearch,0,1,0,0
20191020T081047,6.32456E+28,Germany,paysearch,0,1,0,0
20191020T115906,4.71466E+28,Germany,paysearch,0,1,0,0
20191020T131938,2.9978E+28,Germany,paysearch,0,1,0,0
20191020T184628,3.26427E+28,Germany,paysearch,0,1,0,0
20191020T120159,2.45382E+28,Germany,paysearch,0,1,0,0
20191020T084853,7.7642E+28,Sweden,orgsearch,0,1,0,0
20191020T105622,8.27185E+28,Germany,paysearch,0,1,0,0
20191020T083622,8.43473E+28,Germany,paysearch,0,1,0,0
20191020T200647,1.81716E+28,Germany,direct,0,1,0,0
20191020T141433,7.01595E+28,Germany,paysearch,0,1,0,0
20191020T195154,3.38267E+28,Germany,orgsearch,0,1,0,0
20191020T161512,7.52655E+27,Germany,paysearch,0,1,0,0
20191020T171510,1.89118E+28,Germany,paysearch,0,1,0,0
20191020T181818,1.9042E+28,Germany,paysearch,0,1,0,0
20191020T065640,8.55827E+28,Germany,paysearch,0,1,0,0
20191020T091154,6.23808E+28,Germany,paysearch,0,1,1,0
20191020T083806,6.41137E+28,Germany,paysearch,0,1,0,0
20191020T120110,8.33038E+28,Germany,direct,0,1,0,0
20191020T134047,1.02381E+27,Germany,orgsearch,0,1,1,0
20191020T153107,6.82835E+28,Germany,orgsearch,0,1,0,0
20191020T045423,3.93019E+27,Germany,orgsearch,0,1,0,0
20191020T200200,3.28307E+28,Germany,paysearch,0,1,0,0
20191020T122112,2.36566E+28,Germany,orgsearch,0,1,0,0
20191020T101848,5.56473E+28,Germany,paysearch,0,1,0,0
20191020T193526,6.46757E+25,Germany,paysearch,0,1,0,0
20191020T184222,2.86481E+28,Germany,paysearch,0,1,0,0
20191020T164532,4.76272E+28,Germany,paysearch,0,1,0,0
20191020T123553,8.6703E+28,Germany,paysearch,0,1,0,0
20191020T100326,1.13004E+27,Germany,paysearch,0,1,0,0
20191020T191428,2.99395E+28,Germany,paysearch,0,1,0,0
20191020T153340,4.00704E+28,Germany,orgsearch,0,1,0,0
20191020T172634,6.61127E+28,Germany,orgsearch,0,1,0,0
20191020T131855,3.15333E+28,Germany,paysearch,0,1,0,0
20191020T091835,3.95249E+28,Germany,affiliate,0,1,1,1
20191020T171340,3.9906E+28,Germany,affiliate,0,1,0,0
20191020T083808,4.70772E+27,Germany,orgsearch,0,1,0,0
20191020T075456,1.89083E+28,Germany,affiliate,0,1,1,0
20191020T075500,2.53638E+28,Austria,orgsearch,0,1,0,0
20191020T111807,3.44695E+28,Germany,orgsearch,0,1,0,0
20191020T093438,3.88773E+28,Germany,orgsearch,0,1,0,0
20191020T134207,2.81311E+28,Germany,direct,0,1,0,0
20191020T074358,4.86398E+28,Germany,orgsearch,0,1,0,0
20191020T145618,2.96933E+28,Germany,direct,0,1,0,0
20191020T082139,2.28968E+28,Germany,paysearch,0,1,0,0
20191020T152849,9.29181E+27,Germany,direct,0,1,0,0
20191020T163919,1.39098E+28,Germany,direct,0,1,0,0
20191020T125501,1.62119E+28,Germany,direct,0,1,0,0
20191020T071647,5.39195E+28,Germany,orgsearch,0,1,0,0
20191020T180845,6.41703E+28,Germany,direct,0,1,0,0
20191020T090504,6.73392E+28,Germany,orgsearch,0,1,0,0
20191020T095254,1.7039E+26,Germany,direct,0,1,0,0
20191020T112433,8.83413E+28,Germany,paysearch,0,1,0,0
20191020T182727,3.07346E+28,Germany,paysearch,0,1,1,0
20191020T145321,3.22081E+28,Germany,affiliate,0,1,0,0
20191020T134525,3.71677E+28,Germany,paysearch,0,1,0,0
20191020T151005,4.28896E+28,Germany,direct,0,1,0,0
20191020T152516,1.55327E+28,Germany,paysearch,0,1,0,0
20191020T182919,1.64154E+28,Germany,paysearch,0,1,0,0
20191020T091643,7.19023E+28,Germany,paysearch,0,1,0,0
20191020T205300,7.2519E+28,Germany,paysearch,0,1,0,0
20191020T163137,7.52201E+28,Germany,paysearch,0,1,0,0
20191020T132437,6.86527E+28,Germany,paysearch,0,1,0,0
20191020T193950,6.14428E+28,Germany,paysearch,0,1,1,0
20191020T173931,8.57684E+28,Germany,orgsearch,0,1,0,0
20191020T095635,7.84303E+28,Germany,orgsearch,0,1,0,0
20191020T082947,3.13904E+28,Germany,affiliate,0,1,0,0
20191020T163246,7.65996E+28,Germany,paysearch,0,1,0,0
20191020T121640,9.12892E+28,Germany,paysearch,0,1,0,0
20191020T092429,3.53883E+28,Germany,orgsearch,0,1,0,0
20191020T111332,7.75948E+28,Sweden,paysearch,0,1,0,0
20191020T120523,4.57671E+28,Germany,paysearch,0,1,0,0
20191020T190144,2.2307E+28,Germany,paysearch,0,1,0,0
20191020T105132,1.19884E+28,Germany,orgsearch,0,1,0,0
20191020T092902,6.31586E+28,Germany,orgsearch,0,1,1,0
20191020T084601,9.16999E+28,Germany,paysearch,0,1,1,0
20191020T192443,2.5961E+28,Germany,orgsearch,0,1,0,0
20191020T081222,3.73824E+27,Germany,paysearch,0,1,0,0
20191020T105710,7.90969E+28,Germany,orgsearch,0,1,0,0
20191020T065535,1.07203E+28,Germany,paysearch,0,1,0,0
20191020T083939,1.91883E+28,Germany,paysearch,0,1,0,0
20191020T185144,3.19411E+28,Germany,direct,0,1,0,0
20191020T121816,2.07462E+28,Germany,orgsearch,0,1,0,0
20191020T194157,1.44475E+28,Germany,paysearch,0,1,0,0
20191020T185557,7.69027E+28,Germany,affiliate,0,1,0,0
20191020T174344,2.02077E+28,Germany,paysearch,0,1,0,0
20191020T152257,1.66565E+28,Germany,paysearch,0,1,1,0
20191020T100801,7.51716E+28,Germany,paysearch,0,1,0,0
20191020T075119,6.81389E+28,Germany,paysearch,0,1,1,0
20191020T142249,5.2858E+28,Germany,orgsearch,0,1,0,0
20191020T171619,8.12571E+28,Germany,direct,0,1,1,0
20191020T204409,9.09784E+28,Germany,paysearch,0,1,0,0
20191020T143819,7.45048E+27,Germany,direct,0,1,0,0
20191020T140956,4.53302E+28,Germany,direct,0,1,0,0
20191020T131832,2.49759E+28,Germany,direct,0,1,0,0
20191020T133344,2.74835E+28,Germany,orgsearch,0,1,0,0
20191020T164815,3.07261E+28,Germany,direct,0,1,0,0
20191020T214937,3.08544E+28,Germany,orgsearch,0,1,0,0
20191020T141100,3.14648E+28,Germany,direct,0,1,0,0
20191020T120124,3.25443E+28,Germany,orgsearch,0,1,0,0
20191020T200547,3.3226E+28,Germany,direct,0,1,0,0
20191020T135226,3.39343E+28,Germany,orgsearch,0,1,0,0
20191020T142133,3.42952E+28,Germany,direct,0,1,0,0
20191020T081328,3.50109E+28,Germany,orgsearch,0,1,0,0
20191020T204459,4.00796E+28,Germany,orgsearch,0,1,0,0
20191020T094111,2.10163E+28,Germany,orgsearch,0,1,0,0
20191020T084826,4.43506E+27,Germany,direct,0,1,0,0
20191019T230655,2.30758E+28,Germany,paysearch,0,1,0,0
20191020T180100,5.71242E+27,Germany,orgsearch,0,1,1,0
20191020T085159,2.44401E+28,Germany,direct,0,1,0,0
20191019T224024,8.51944E+27,Germany,orgsearch,0,1,0,0
20191020T172047,7.24055E+28,Germany,direct,0,1,0,0
20191020T114912,7.55841E+28,Germany,direct,0,1,0,0
20191020T130859,8.39047E+28,Germany,orgsearch,0,1,0,0
20191020T145020,8.42846E+28,Germany,direct,0,1,0,0
20191020T145415,6.09734E+28,Germany,orgsearch,0,1,0,0
20191020T081016,6.1045E+28,Germany,direct,0,1,0,0
20191020T093307,6.12609E+28,Germany,direct,0,1,0,0
20191020T112655,5.89996E+26,Germany,direct,0,1,0,0
20191020T073311,8.99899E+28,Germany,paysearch,0,1,0,0
20191020T214539,4.78929E+28,Germany,orgsearch,0,1,0,0
20191020T164955,3.15614E+28,Germany,affiliate,0,1,0,0
20191020T100456,4.14041E+28,Germany,paysearch,0,1,0,0
20191020T112909,1.26841E+28,Germany,paysearch,0,1,0,0
20191020T144615,1.52984E+28,Germany,paysearch,0,1,0,0
20191020T142800,1.58089E+28,Germany,paysearch,0,1,0,0
20191020T124251,7.26436E+28,Germany,affiliate,0,1,0,0
20191020T094027,6.77929E+28,Germany,paysearch,0,1,0,0
20191020T065915,4.92256E+28,Germany,paysearch,0,1,0,0
20191020T203344,5.59541E+28,Germany,paysearch,0,1,0,0
20191020T044500,6.09766E+28,Germany,paysearch,0,1,0,0
20191020T162228,6.12148E+28,Germany,paysearch,0,1,0,0
20191020T085457,6.60653E+28,Germany,paysearch,0,1,0,0
20191020T171420,4.14203E+26,Germany,paysearch,0,1,0,0
20191020T083012,3.40587E+28,Austria,orgsearch,0,1,1,0
20191020T211536,2.55635E+28,Germany,paysearch,0,1,0,0
20191020T090530,8.81551E+28,Germany,orgsearch,0,1,1,0
20191020T140524,5.60798E+28,Germany,orgsearch,0,1,0,0
20191020T034518,1.18004E+28,Germany,orgsearch,0,1,0,0
20191020T175035,2.22363E+28,Germany,paysearch,0,1,0,1
20191020T080737,4.71755E+28,Germany,paysearch,0,1,0,0
20191020T123647,3.57941E+28,Germany,paysearch,0,1,0,0
20191020T184614,1.38781E+28,Germany,paysearch,0,1,1,0
20191020T082628,7.74531E+28,Germany,orgsearch,0,1,0,0
20191020T140254,5.2879E+28,Germany,affiliate,0,1,0,0
20191020T103842,2.94326E+28,Germany,paysearch,0,1,0,1
20191020T155848,3.62128E+28,Germany,orgsearch,0,1,0,0
20191020T074617,9.12543E+28,Germany,direct,0,1,1,0
20191020T141105,7.23585E+28,Germany,direct,0,1,0,0
20191020T103750,2.44484E+27,Germany,paysearch,0,1,0,0
20191020T073731,4.40536E+27,Germany,paysearch,0,1,0,0
20191020T153103,4.58235E+27,Germany,paysearch,0,1,1,0
20191020T064237,2.35881E+28,Germany,paysearch,0,1,0,0
20191020T091902,5.48058E+28,Germany,orgsearch,0,1,1,0
20191020T153926,6.04702E+27,Germany,paysearch,0,1,1,0
20191020T154531,6.25381E+28,Germany,orgsearch,0,1,0,0
20191020T150827,2.33532E+28,Germany,affiliate,0,1,0,0
20191020T065912,6.98538E+28,Germany,affiliate,0,1,1,0
20191020T125632,4.60353E+28,Germany,paysearch,0,1,0,0
20191020T173640,6.93429E+27,Germany,paysearch,0,1,0,0
20191020T151216,1.45357E+28,Germany,paysearch,0,1,0,0
20191020T121056,7.63756E+28,Germany,direct,0,1,0,0
20191020T180218,4.91177E+28,Germany,paysearch,0,1,0,0
20191020T195339,7.31465E+28,Germany,paysearch,0,1,0,0
20191020T172133,6.85523E+28,Germany,paysearch,0,1,0,0
20191020T205643,1.09369E+28,Germany,affiliate,0,1,0,0
20191020T215224,1.4643E+28,Germany,affiliate,0,1,0,0
20191020T161209,7.67319E+28,Germany,affiliate,0,1,0,0
20191020T075448,6.48932E+28,Germany,affiliate,0,1,0,0
20191020T200447,9.21684E+28,Germany,paysearch,0,1,0,0
20191019T221330,1.21331E+28,Germany,paysearch,0,1,0,0
20191020T145719,1.99127E+28,Germany,paysearch,0,1,1,0
20191020T094026,7.39067E+25,Germany,paysearch,0,1,1,0
20191020T105428,8.90688E+28,Germany,paysearch,0,1,0,0
20191020T122242,4.42171E+28,Germany,paysearch,0,1,0,0
20191020T103557,2.55273E+28,Germany,paysearch,0,1,0,0
20191020T120630,2.55732E+28,Germany,paysearch,0,1,0,0
20191020T213114,3.74236E+28,Germany,paysearch,0,1,0,0
20191020T191421,3.76137E+28,Germany,paysearch,0,1,1,0
20191020T095139,2.2419E+27,Germany,paysearch,0,1,0,0
20191020T191736,1.20689E+28,Germany,paysearch,0,1,0,0
20191020T191836,7.64513E+28,Germany,paysearch,0,1,0,0
20191020T080129,8.16711E+28,Germany,paysearch,0,1,0,0
20191020T135802,5.95569E+28,Germany,paysearch,0,1,0,0
20191020T091005,5.68713E+26,Germany,paysearch,0,1,0,0
20191020T150004,9.06895E+28,Germany,paysearch,0,1,0,0
20191020T100401,4.26054E+28,Germany,orgsearch,0,1,0,0
20191020T173213,6.50511E+27,Germany,orgsearch,0,1,0,0
20191019T224409,8.23216E+28,Germany,orgsearch,0,1,0,0
20191020T105154,3.93719E+28,Germany,paysearch,0,1,0,0
20191020T112123,3.72046E+28,Germany,paysearch,0,1,0,0
20191020T165031,4.26722E+28,Germany,direct,0,1,0,0
20191020T154101,2.33102E+28,Germany,orgsearch,0,1,0,0
20191020T112839,1.1433E+28,Germany,paysearch,0,1,0,0
20191020T113303,2.82224E+28,Germany,paysearch,0,1,1,0
20191020T204607,3.66398E+28,Germany,paysearch,0,1,0,0
20191020T183724,4.322E+28,Germany,paysearch,0,1,0,0
20191020T094840,2.409E+28,Germany,direct,0,1,0,0
20191020T062751,1.81988E+28,Germany,paysearch,0,1,0,0
20191020T120334,5.55513E+28,Germany,paysearch,0,1,0,0
20191020T195437,1.82232E+26,Germany,paysearch,0,1,0,0
20191020T150545,2.2541E+28,Germany,affiliate,0,1,1,0
20191020T075148,2.47709E+28,Germany,orgsearch,0,1,0,0
20191020T181354,1.64747E+28,Germany,paysearch,0,1,1,0
20191020T082807,4.31919E+28,Germany,paysearch,0,1,0,0
20191020T185740,2.54644E+28,Germany,paysearch,0,1,0,0
20191020T172304,5.61416E+28,Germany,orgsearch,0,1,0,0
20191020T171739,6.04246E+28,Germany,paysearch,0,1,0,0
20191020T101515,6.50187E+28,Germany,paysearch,0,1,0,0
20191020T125115,4.87078E+28,Germany,paysearch,0,1,0,0
20191020T152300,2.90416E+28,Germany,paysearch,0,1,0,0
20191020T072220,8.10844E+27,Germany,affiliate,0,1,0,0
20191020T201504,5.02179E+28,Germany,paysearch,0,1,1,0
20191020T061236,6.44091E+28,Germany,affiliate,0,1,0,0
20191020T060112,1.73126E+28,Germany,affiliate,0,1,0,0
20191020T090835,7.06359E+28,Germany,affiliate,0,1,1,0
20191020T210943,2.68587E+28,Germany,orgsearch,0,1,0,0
20191020T164740,1.58783E+28,Germany,orgsearch,0,1,0,0
20191020T093249,2.54823E+28,Germany,paysearch,0,1,1,0
20191020T114651,2.77802E+28,Germany,direct,0,1,0,0
20191020T072208,4.88115E+28,Germany,orgsearch,0,1,0,0
20191020T102321,2.0815E+28,Poland,orgsearch,0,1,0,0
20191020T134959,1.00571E+28,Germany,direct,0,1,0,0
20191020T121344,7.29507E+28,Germany,direct,0,1,0,0
20191020T163313,7.3812E+28,Germany,affiliate,0,1,0,0
20191020T154709,6.82398E+28,Germany,direct,0,1,0,0
20191020T171909,6.1374E+28,Germany,direct,0,1,0,0
20191020T100606,3.85752E+28,Germany,orgsearch,0,1,0,0
20191020T133423,3.884E+28,Germany,affiliate,0,1,0,0
20191020T193416,4.71838E+27,Germany,paysearch,0,1,0,0
20191020T205936,2.37873E+28,Germany,paysearch,0,1,0,0
20191020T160158,1.55184E+28,Germany,orgsearch,0,1,0,0
20191019T235114,1.66101E+28,Germany,paysearch,0,1,0,0
20191020T154756,7.14867E+28,Germany,paysearch,0,1,0,0
20191020T104032,7.16025E+28,Germany,affiliate,0,1,0,0
20191020T203740,8.49092E+28,Germany,paysearch,0,1,0,0
20191020T172718,4.93699E+28,Germany,paysearch,0,1,0,0
20191020T065708,7.82513E+26,Germany,paysearch,0,1,0,0
20191020T075611,5.1175E+28,Germany,paysearch,0,1,0,0
20191020T183834,2.3162E+28,Germany,orgsearch,0,1,0,0
20191020T104433,2.47229E+28,Germany,orgsearch,0,1,0,0
20191020T075638,2.35464E+28,Germany,orgsearch,0,1,0,0
20191020T184629,2.71494E+28,Germany,direct,0,1,0,0
20191020T101810,4.77648E+28,Germany,orgsearch,0,1,0,0
20191020T172927,8.15143E+28,Germany,paysearch,0,1,0,0
20191020T204132,4.08449E+28,Germany,direct,0,1,0,0
20191020T131853,5.83098E+28,Germany,orgsearch,0,1,0,0
20191020T134955,1.76262E+27,Germany,direct,0,1,0,0
20191020T091626,2.80459E+28,Germany,paysearch,0,1,0,0
20191020T114931,3.20489E+28,Germany,paysearch,0,1,0,0
20191020T070628,5.19331E+28,Germany,paysearch,0,1,0,0
20191020T100204,7.28197E+28,Germany,direct,0,1,0,0
20191020T083111,8.13355E+28,Germany,direct,0,1,0,0
20191020T152044,8.84581E+27,Germany,affiliate,0,1,0,0
20191020T174426,4.02927E+28,Germany,orgsearch,0,1,0,0
20191020T135309,6.06871E+28,Germany,direct,0,1,0,0
20191020T040228,6.2571E+28,Germany,paysearch,0,1,0,0
20191020T092013,3.23963E+27,Germany,paysearch,0,1,0,0
20191020T102353,7.97218E+28,Germany,paysearch,0,1,0,0
20191020T184914,8.05495E+28,Germany,paysearch,0,1,1,0
20191020T113403,2.14607E+28,Germany,direct,0,1,0,0
20191020T063906,2.06542E+28,Germany,paysearch,0,1,0,0
20191020T080111,3.29928E+28,Germany,paysearch,0,1,0,0
20191020T071633,1.09106E+28,Germany,affiliate,0,1,0,0
20191020T124237,6.57215E+28,Germany,orgsearch,0,1,0,0
20191020T151154,8.2907E+28,Germany,paysearch,0,1,0,0
20191020T152924,5.16191E+28,Germany,direct,0,1,0,0
20191020T195003,3.29209E+27,Germany,paysearch,0,1,0,0
20191020T151718,3.18934E+28,Germany,direct,0,1,0,1
20191020T215141,6.03763E+28,Germany,paysearch,0,1,0,0
20191020T111711,4.4727E+28,Germany,direct,0,1,1,0
20191020T214045,3.68982E+28,Germany,paysearch,0,1,0,0
20191020T061225,5.82622E+27,Germany,paysearch,0,1,0,0
20191020T153257,5.63073E+28,Germany,paysearch,0,1,0,0
20191020T180101,3.9175E+28,Germany,paysearch,0,1,0,0
20191020T195824,2.50761E+28,Germany,paysearch,0,1,0,0
20191020T183314,4.99544E+28,Germany,paysearch,0,1,0,0
20191020T094211,2.86471E+28,Germany,paysearch,0,1,0,0
20191020T090135,8.85181E+28,Germany,direct,0,1,0,0
20191020T104501,4.5452E+28,Germany,direct,0,1,1,0
20191020T103154,2.61056E+28,Spain,direct,0,1,0,0
20191020T092958,4.80317E+28,Germany,orgsearch,0,1,0,0
20191020T215251,2.80007E+28,Turkey,direct,0,1,0,0
20191020T204545,2.84054E+28,Germany,orgsearch,0,1,0,0
20191020T075535,3.2801E+28,Germany,orgsearch,0,1,0,0
20191020T204853,3.67697E+28,Germany,affiliate,0,1,0,0
20191020T185339,4.04997E+28,Romania,affiliate,0,1,1,0
20191020T202949,4.23963E+28,Germany,direct,0,1,0,0
20191020T193520,2.07262E+28,Germany,direct,0,1,0,0
20191020T080759,5.32217E+27,Germany,direct,0,1,0,0
20191020T113025,2.3849E+28,Germany,orgsearch,0,1,0,0
20191020T181110,8.68437E+27,Germany,orgsearch,0,1,0,0
20191020T095220,9.11521E+27,Germany,direct,0,1,0,0
20191020T152846,1.38904E+28,Germany,orgsearch,0,1,0,0
20191020T165711,1.41717E+28,Germany,direct,0,1,0,0
20191020T154942,1.73444E+28,Germany,orgsearch,0,1,0,0
20191020T144058,1.75554E+28,Germany,direct,0,1,1,0
20191019T234221,1.81569E+28,Germany,orgsearch,0,1,0,0
20191020T151850,1.79947E+28,Germany,direct,0,1,0,0
20191020T202213,7.03976E+28,Germany,orgsearch,0,1,0,0
20191020T145756,7.14215E+28,Germany,affiliate,0,1,0,0
20191020T174336,7.32857E+28,Germany,paysearch,0,1,1,0
20191020T182326,7.40472E+28,Germany,orgsearch,0,1,0,0
20191020T085402,7.41562E+28,Germany,affiliate,0,1,0,0
20191020T115252,7.60543E+28,Germany,direct,0,1,0,0
20191020T134004,8.34857E+28,Germany,orgsearch,0,1,0,0
20191020T105854,5.68829E+28,Germany,direct,0,1,1,0
20191020T142817,2.63056E+28,Germany,paysearch,0,1,0,0
20191020T154535,8.96865E+28,Germany,paysearch,0,1,0,0
20191020T141917,2.68176E+28,Germany,paysearch,0,1,0,0
20191020T181633,4.42902E+28,Germany,paysearch,0,1,0,0
20191020T144828,3.3811E+28,Germany,paysearch,0,1,0,0
20191020T063826,3.54949E+28,Germany,paysearch,0,1,0,0
20191020T212600,3.7004E+28,Germany,paysearch,0,1,0,0
20191020T123317,4.26348E+28,Germany,paysearch,0,1,0,0
20191020T151208,4.36605E+28,Germany,paysearch,0,1,0,0
20191020T084720,1.96184E+28,Germany,paysearch,0,1,0,0
20191020T093719,9.35899E+27,Germany,paysearch,0,1,0,0
20191020T155950,1.4222E+28,Germany,paysearch,0,1,0,0
20191020T161603,1.6838E+28,Germany,paysearch,0,1,0,0
20191020T180639,7.64025E+28,Germany,paysearch,0,1,0,0
20191020T180622,7.71363E+28,Germany,paysearch,0,1,0,0
20191020T182111,7.86526E+28,Germany,paysearch,0,1,0,0
20191020T180500,8.48906E+28,Germany,paysearch,0,1,0,0
